Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022568975.1_ASM2256897v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104375.1_ASM2410437v1_genomic.fna	99.49	94.24	96.11	NZ_JAKRKH010000001.1 Staphylococcus lugdunensis strain E1-48 SHJJP891701, whole genome shotgun sequence	NZ_JAHAVD010000010.1 Staphylococcus lugdunensis strain Q-087 NODE_10_length_84188_cov_114.534517, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022568975.1_ASM2256897v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689605.1_ASM2268960v1_genomic.fna	99.46	94.61	96.96	NZ_JAKRKH010000001.1 Staphylococcus lugdunensis strain E1-48 SHJJP891701, whole genome shotgun sequence	NZ_JALCXD010000010.1 Staphylococcus lugdunensis strain acrnd NODE_10_length_82133_cov_49.422090_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022568975.1_ASM2256897v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689465.1_ASM2268946v1_genomic.fna	99.66	94.29	95.74	NZ_JAKRKH010000001.1 Staphylococcus lugdunensis strain E1-48 SHJJP891701, whole genome shotgun sequence	NZ_JALCXH010000010.1 Staphylococcus lugdunensis strain acrne NODE_10_length_107933_cov_40.300122_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022568975.1_ASM2256897v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689405.1_ASM2268940v1_genomic.fna	99.67	94.25	95.69	NZ_JAKRKH010000001.1 Staphylococcus lugdunensis strain E1-48 SHJJP891701, whole genome shotgun sequence	NZ_JALCXK010000010.1 Staphylococcus lugdunensis strain acrng NODE_10_length_107171_cov_41.027779_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689335.1_ASM2268933v1_genomic.fna	99.32	94.20	95.26	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXN010000010.1 Staphylococcus lugdunensis strain acrnw NODE_10_length_57338_cov_57.215766_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689255.1_ASM2268925v1_genomic.fna	99.40	94.34	93.28	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXT010000010.1 Staphylococcus lugdunensis strain acrnt NODE_10_length_94495_cov_52.116238_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689125.1_ASM2268912v1_genomic.fna	99.45	92.91	95.17	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXY010000010.1 Staphylococcus lugdunensis strain acrnn NODE_10_length_109949_cov_44.460745_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569205.1_ASM2256920v1_genomic.fna	99.32	94.45	97.15	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKQ010000001.1 Staphylococcus lugdunensis strain D2-16 SHJJP890701, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569155.1_ASM2256915v1_genomic.fna	99.39	93.10	93.42	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKP010000001.1 Staphylococcus lugdunensis strain P2-40 SHJJP890901, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569085.1_ASM2256908v1_genomic.fna	99.23	94.80	93.36	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKL010000001.1 Staphylococcus lugdunensis strain D3-12 SHJJP891301, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022568975.1_ASM2256897v1_genomic.fna	99.36	94.73	95.52	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKH010000001.1 Staphylococcus lugdunensis strain E1-48 SHJJP891701, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_020882195.1_ASM2088219v1_genomic.fna	99.48	94.34	87.39	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_CP048008.1 Staphylococcus lugdunensis strain CGMH-SL118 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_900474705.1_41236_B02_genomic.fna	99.39	95.16	97.34	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_LS483312.1 Staphylococcus lugdunensis strain NCTC7990 chromosome 1, complete sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427535.1_ASM2642753v1_genomic.fna	99.97	98.15	97.10	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_CP084444.1 Staphylococcus lugdunensis strain RMLUG6 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427475.1_ASM2642747v1_genomic.fna	99.99	98.20	98.68	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_CP084437.1 Staphylococcus lugdunensis strain RMLUG3 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104505.1_ASM2410450v1_genomic.fna	99.38	93.86	93.19	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAHAVK010000010.1 Staphylococcus lugdunensis strain K-016 NODE_10_length_75066_cov_49.813969, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104455.1_ASM2410445v1_genomic.fna	99.38	93.49	92.77	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAHAVH010000010.1 Staphylococcus lugdunensis strain Q-026 NODE_10_length_75066_cov_60.335339, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104395.1_ASM2410439v1_genomic.fna	99.35	93.96	93.33	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAHAVE010000010.1 Staphylococcus lugdunensis strain Q-081 NODE_10_length_75066_cov_92.608161, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	99.97	98.15	96.65	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689495.1_ASM2268949v1_genomic.fna	99.84	95.20	97.84	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXG010000010.1 Staphylococcus lugdunensis strain acrnc NODE_10_length_81414_cov_38.315158_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689425.1_ASM2268942v1_genomic.fna	99.45	92.97	95.19	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXI010000010.1 Staphylococcus lugdunensis strain acrnf NODE_10_length_104618_cov_51.286653_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689365.1_ASM2268936v1_genomic.fna	99.39	94.48	93.25	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXL010000010.1 Staphylococcus lugdunensis strain acrnr NODE_10_length_53387_cov_46.249653_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689285.1_ASM2268928v1_genomic.fna	99.48	93.07	95.32	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXQ010000010.1 Staphylococcus lugdunensis strain acrnh NODE_10_length_84047_cov_44.140872_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689165.1_ASM2268916v1_genomic.fna	99.36	93.15	95.37	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXX010000010.1 Staphylococcus lugdunensis strain acrnm NODE_10_length_83909_cov_44.305492_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569235.1_ASM2256923v1_genomic.fna	100.00	96.39	99.68	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKT010000001.1 Staphylococcus lugdunensis strain IVK28 SHJJP890401, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569175.1_ASM2256917v1_genomic.fna	99.36	94.37	95.18	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKR010000001.1 Staphylococcus lugdunensis strain IVK84 SHJJP890601, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569095.1_ASM2256909v1_genomic.fna	99.39	93.60	96.94	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKN010000001.1 Staphylococcus lugdunensis strain D4-9 SHJJP891101, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569035.1_ASM2256903v1_genomic.fna	99.73	95.35	96.55	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKJ010000001.1 Staphylococcus lugdunensis strain B6-3 SHJJP891501, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022568915.1_ASM2256891v1_genomic.fna	99.39	94.38	96.61	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKF010000001.1 Staphylococcus lugdunensis strain P5-13 SHJJP891901, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016904985.1_ASM1690498v1_genomic.fna	99.33	94.32	93.21	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JACMRY010000001.1 Staphylococcus lugdunensis strain HD104N11 HD104N11, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_900478255.1_34211_E02_genomic.fna	99.39	95.31	97.78	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_LS483482.1 Staphylococcus lugdunensis strain NCTC12217 chromosome 1, complete sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_030224835.1_ASM3022483v1_genomic.fna	99.32	94.40	96.35	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JASOVA010000010.1 Staphylococcus lugdunensis strain UMB1283 NODE_10_length_74781_cov_72.261726, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427495.1_ASM2642749v1_genomic.fna	99.32	95.12	91.47	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_CP084440.1 Staphylococcus lugdunensis strain RMLUG4 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427435.1_ASM2642743v1_genomic.fna	99.97	98.15	96.51	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_CP084480.1 Staphylococcus lugdunensis strain RMLUG1 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104475.1_ASM2410447v1_genomic.fna	99.41	93.54	95.76	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAHAVI010000010.1 Staphylococcus lugdunensis strain K-015 NODE_10_length_108092_cov_63.810744, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104415.1_ASM2410441v1_genomic.fna	99.45	93.42	94.88	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAHAVG010000010.1 Staphylococcus lugdunensis strain Q-046 NODE_10_length_99174_cov_62.986289, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508875.1_ASM2350887v1_genomic.fna	99.97	98.15	97.43	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_CP048713.1 Staphylococcus lugdunensis strain CGMH-SL138 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689545.1_ASM2268954v1_genomic.fna	99.79	95.27	96.40	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXC010000010.1 Staphylococcus lugdunensis strain acrmz NODE_10_length_95935_cov_42.644839_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689445.1_ASM2268944v1_genomic.fna	99.39	92.91	95.22	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXJ010000010.1 Staphylococcus lugdunensis strain acrny NODE_10_length_106320_cov_40.594496_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689385.1_ASM2268938v1_genomic.fna	99.40	94.22	93.02	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXO010000010.1 Staphylococcus lugdunensis strain acrns NODE_10_length_86448_cov_48.371363_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689325.1_ASM2268932v1_genomic.fna	99.36	94.06	93.50	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXM010000010.1 Staphylococcus lugdunensis strain acrnj NODE_10_length_38874_cov_55.474599_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689235.1_ASM2268923v1_genomic.fna	99.39	94.00	93.49	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JALCXS010000010.1 Staphylococcus lugdunensis strain acrnk NODE_10_length_57444_cov_56.229400_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569275.1_ASM2256927v1_genomic.fna	99.32	94.56	93.59	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKV010000001.1 Staphylococcus lugdunensis strain 12-3 SHJJP890201, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569195.1_ASM2256919v1_genomic.fna	99.32	94.48	93.50	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKS010000001.1 Staphylococcus lugdunensis strain IVK68 SHJJP890501, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569135.1_ASM2256913v1_genomic.fna	99.45	92.93	94.05	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKO010000001.1 Staphylococcus lugdunensis strain E1-36 SHJJP891001, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569075.1_ASM2256907v1_genomic.fna	99.27	94.36	95.18	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKM010000001.1 Staphylococcus lugdunensis strain D2-19 SHJJP891201, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022568935.1_ASM2256893v1_genomic.fna	99.32	93.72	96.54	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAKRKD010000001.1 Staphylococcus lugdunensis strain D2-12 SHJJP892101, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_020682785.1_ASM2068278v1_genomic.fna	99.77	95.83	98.03	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JAHMMV010000001.1 Staphylococcus lugdunensis strain SS167_SL_UNIFESP scaffold1.1, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_030225285.1_ASM3022528v1_genomic.fna	99.32	94.97	94.54	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_JASOVY010000010.1 Staphylococcus lugdunensis strain UMB0011 NODE_10_length_83770_cov_59.815182, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427515.1_ASM2642751v1_genomic.fna	99.39	95.07	94.48	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome	NZ_CP084443.1 Staphylococcus lugdunensis strain RMLUG5 chromosome, complete genome
